external_id,name,type,lat,lng,district_name,junction_name,has_anpr,has_face_recog,is_active,coverage_radius_m
SC-0168,Safe City Camera 168,Safe_City,12.9881,77.618417,Central Bengaluru,,true,true,true,50
MC-P-0356,MCCTNS Camera Jayanagar 356,MCCTNS_Private,12.927839,77.583871,South Bengaluru,Jayanagar,false,false,true,20
MC-R-0356,MCCTNS Camera Rajajinagar 356,MCCTNS_RWA,13.003328,77.565472,North Bengaluru,Malleshwaram,false,false,true,20
MC-P-0632,MCCTNS Camera Commercial Street 632,MCCTNS_Private,12.984322,77.609204,Central Bengaluru,Commercial Street,false,false,true,20
SC-0006,Safe City Camera 6,Safe_City,12.960519,77.571614,Bengaluru Urban,,true,true,true,50
MC-R-0177,MCCTNS Camera Rajajinagar 177,MCCTNS_RWA,12.993661,77.563748,Central Bengaluru,,false,false,true,20
BATCS-0165,Traffic Signal Camera 165,BATCS,12.96258,77.595162,Bengaluru Urban,,true,false,true,80
SC-0116,Safe City Camera 116,Safe_City,12.979193,77.572412,Central Bengaluru,,true,true,true,50
BATCS-0178,Traffic Signal Camera 178,BATCS,12.980724,77.656194,Bengaluru Urban,,true,false,true,80
SC-0219,Safe City Camera 219,Safe_City,13.00818,77.570514,North Bengaluru,Malleshwaram,true,true,true,50
MC-R-0104,MCCTNS Camera Jayanagar 104,MCCTNS_RWA,12.917206,77.58306,South Bengaluru,,false,false,true,20
SC-0258,Safe City Camera 258 - Silk Board,Safe_City,12.917829,77.619423,South Bengaluru,Silk Board,true,true,true,50
MC-P-0529,MCCTNS Camera BTM Layout 529,MCCTNS_Private,12.911246,77.602367,South Bengaluru,,false,false,true,20
BATCS-0160,Traffic Signal Camera 160,BATCS,12.912292,77.644576,South Bengaluru,,true,false,true,80
BATCS-0114,Traffic Signal Camera 114,BATCS,13.02302,77.637341,North Bengaluru,,true,false,true,80
MC-P-0259,MCCTNS Camera BTM Layout 259,MCCTNS_Private,12.910106,77.611912,South Bengaluru,BTM Layout,false,false,true,20
MC-R-0083,MCCTNS Camera Rajajinagar 83,MCCTNS_RWA,12.99812,77.556592,Central Bengaluru,Rajajinagar,false,false,true,20
MC-P-0184,MCCTNS Camera Rajajinagar 184,MCCTNS_Private,13.006145,77.555767,North Bengaluru,,false,false,true,20
MC-R-0094,MCCTNS Camera Commercial Street 94,MCCTNS_RWA,12.985092,77.609452,Central Bengaluru,Commercial Street,false,false,true,20
MC-R-0078,MCCTNS Camera Electronic City 78,MCCTNS_RWA,12.85,77.674616,Bengaluru Urban,,false,false,true,20
MC-P-0344,MCCTNS Camera Commercial Street 344,MCCTNS_Private,12.992779,77.611107,Central Bengaluru,,false,false,true,20
MC-C-0008,MCCTNS Camera Jayanagar 8,MCCTNS_Commercial,12.918105,77.575725,South Bengaluru,,false,false,true,20
SC-0022,Safe City Camera 22,Safe_City,12.976355,77.600867,Central Bengaluru,,true,true,true,50
MC-P-0133,MCCTNS Camera Whitefield 133,MCCTNS_Private,12.956663,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
BATCS-0307,Traffic Signal Camera 307,BATCS,12.94087,77.5739,Bengaluru Urban,,true,false,true,80
MC-P-0009,MCCTNS Camera Malleshwaram 9,MCCTNS_Private,12.993964,77.585778,Central Bengaluru,,false,false,true,20
MC-P-0440,MCCTNS Camera Electronic City 440,MCCTNS_Private,12.85,77.666182,Bengaluru Urban,,false,false,false,20
BATCS-0144,Traffic Signal Camera 144,BATCS,12.934816,77.609771,East Bengaluru,,true,false,true,80
SC-0082,Safe City Camera 82,Safe_City,12.98292,77.560584,Central Bengaluru,,true,true,true,50
MC-R-0044,MCCTNS Camera Manyata Tech Park 44,MCCTNS_RWA,13.05,77.610121,North Bengaluru,,false,false,true,20
MC-P-0601,MCCTNS Camera Rajajinagar 601,MCCTNS_Private,12.999001,77.555447,Central Bengaluru,Rajajinagar,false,false,true,20
SC-0027,Safe City Camera 27,Safe_City,12.964644,77.586517,Bengaluru Urban,,true,true,true,50
SC-0183,Safe City Camera 183,Safe_City,12.939568,77.625196,East Bengaluru,Koramangala 5th Block,true,true,true,50
MC-P-0478,MCCTNS Camera Malleshwaram 478,MCCTNS_Private,13.014965,77.570742,North Bengaluru,,false,false,true,20
MC-C-0113,MCCTNS Camera BTM Layout 113,MCCTNS_Commercial,12.916647,77.609576,South Bengaluru,BTM Layout,false,false,true,20
BATCS-0251,Traffic Signal Camera 251,BATCS,12.906361,77.580587,South Bengaluru,JP Nagar,true,false,true,80
MC-P-0189,MCCTNS Camera Electronic City 189,MCCTNS_Private,12.85,77.670349,Bengaluru Urban,,false,false,true,20
MC-R-0247,MCCTNS Camera Manyata Tech Park 247,MCCTNS_RWA,13.048066,77.617498,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-P-0375,MCCTNS Camera Manyata Tech Park 375,MCCTNS_Private,13.05,77.613727,North Bengaluru,,false,false,true,20
MC-P-0585,MCCTNS Camera Manyata Tech Park 585,MCCTNS_Private,13.05,77.616069,North Bengaluru,Manyata Tech Park,false,false,true,20
BATCS-0031,Traffic Signal Camera 31,BATCS,12.958633,77.577626,Bengaluru Urban,,true,false,true,80
BATCS-0162,Traffic Signal Camera 162,BATCS,13.012939,77.662051,North Bengaluru,,true,false,true,80
SC-0209,Safe City Camera 209,Safe_City,12.98169,77.595651,Central Bengaluru,,true,true,true,50
SC-0089,Safe City Camera 89,Safe_City,12.934439,77.611478,East Bengaluru,,true,true,true,50
MC-C-0170,MCCTNS Camera Commercial Street 170,MCCTNS_Commercial,12.983985,77.612328,Central Bengaluru,Commercial Street,false,false,true,20
MC-C-0244,MCCTNS Camera Manyata Tech Park 244,MCCTNS_Commercial,13.05,77.604566,North Bengaluru,,false,false,true,20
MC-R-0134,MCCTNS Camera JP Nagar 134,MCCTNS_RWA,12.919332,77.589095,South Bengaluru,,false,false,true,20
MC-R-0335,MCCTNS Camera JP Nagar 335,MCCTNS_RWA,12.912841,77.590519,South Bengaluru,JP Nagar,false,false,true,20
MC-R-0141,MCCTNS Camera JP Nagar 141,MCCTNS_RWA,12.9119,77.585231,South Bengaluru,JP Nagar,false,false,true,20
BATCS-0056,Traffic Signal Camera 56,BATCS,12.917394,77.622786,South Bengaluru,Silk Board,true,false,true,80
BATCS-0381,Traffic Signal Camera 381,BATCS,13.014209,77.565533,North Bengaluru,,true,false,true,80
MC-R-0041,MCCTNS Camera Malleshwaram 41,MCCTNS_RWA,12.994241,77.56641,Central Bengaluru,,false,false,true,20
MC-R-0025,MCCTNS Camera Commercial Street 25,MCCTNS_RWA,12.973452,77.618752,Central Bengaluru,,false,false,false,20
BATCS-0027,Traffic Signal Camera 27,BATCS,12.924293,77.651656,South Bengaluru,,true,false,false,80
MC-P-0023,MCCTNS Camera Electronic City 23,MCCTNS_Private,12.85,77.676409,Bengaluru Urban,,false,false,true,20
MC-R-0385,MCCTNS Camera Commercial Street 385,MCCTNS_RWA,12.989883,77.605763,Central Bengaluru,,false,false,true,20
MC-P-0389,MCCTNS Camera JP Nagar 389,MCCTNS_Private,12.909366,77.583245,South Bengaluru,JP Nagar,false,false,true,20
MC-C-0002,MCCTNS Camera Commercial Street 2,MCCTNS_Commercial,12.989298,77.601938,Central Bengaluru,,false,false,true,20
MC-P-0007,MCCTNS Camera JP Nagar 7,MCCTNS_Private,12.90903,77.584562,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0551,MCCTNS Camera Rajajinagar 551,MCCTNS_Private,12.987803,77.545735,Bengaluru Urban,,false,false,true,20
MC-P-0287,MCCTNS Camera Manyata Tech Park 287,MCCTNS_Private,13.040014,77.626116,North Bengaluru,,false,false,true,20
MC-C-0132,MCCTNS Camera JP Nagar 132,MCCTNS_Commercial,12.89656,77.593527,Bengaluru Urban,,false,false,true,20
MC-R-0377,MCCTNS Camera Banashankari 377,MCCTNS_RWA,12.938986,77.558931,Bengaluru Urban,,false,false,true,20
MC-C-0207,MCCTNS Camera Manyata Tech Park 207,MCCTNS_Commercial,13.041725,77.609187,North Bengaluru,,false,false,true,20
MC-R-0228,MCCTNS Camera Banashankari 228,MCCTNS_RWA,12.916377,77.555314,South Bengaluru,,false,false,true,20
BATCS-0249,Traffic Signal Camera 249,BATCS,12.949044,77.593439,Bengaluru Urban,,true,false,false,80
MC-C-0167,MCCTNS Camera Manyata Tech Park 167,MCCTNS_Commercial,13.05,77.620313,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-P-0370,MCCTNS Camera BTM Layout 370,MCCTNS_Private,12.921448,77.626086,South Bengaluru,Silk Board,false,false,true,20
MC-R-0327,MCCTNS Camera Commercial Street 327,MCCTNS_RWA,12.983652,77.610586,Central Bengaluru,Commercial Street,false,false,true,20
SC-0072,Safe City Camera 72,Safe_City,12.975009,77.576808,Central Bengaluru,,true,true,true,50
MC-P-0633,MCCTNS Camera Rajajinagar 633,MCCTNS_Private,12.989675,77.553483,Central Bengaluru,,false,false,true,20
MC-R-0389,MCCTNS Camera BTM Layout 389,MCCTNS_RWA,12.912325,77.611467,South Bengaluru,BTM Layout,false,false,true,20
MC-P-0391,MCCTNS Camera Jayanagar 391,MCCTNS_Private,12.926213,77.578114,South Bengaluru,Jayanagar,false,false,true,20
MC-P-0512,MCCTNS Camera Malleshwaram 512,MCCTNS_Private,13.003255,77.567426,North Bengaluru,Malleshwaram,false,false,true,20
BATCS-0358,Traffic Signal Camera 358,BATCS,12.953077,77.541586,Bengaluru Urban,,true,false,true,80
BATCS-0062,Traffic Signal Camera 62,BATCS,12.96816,77.600262,East Bengaluru,,true,false,true,80
MC-P-0106,MCCTNS Camera Rajajinagar 106,MCCTNS_Private,12.989742,77.548373,Bengaluru Urban,,false,false,true,20
BATCS-0137,Traffic Signal Camera 137,BATCS,13.0056,77.564984,North Bengaluru,Malleshwaram,true,false,true,80
MC-R-0259,MCCTNS Camera JP Nagar 259,MCCTNS_RWA,12.913847,77.596609,South Bengaluru,,false,false,true,20
SC-0172,Safe City Camera 172,Safe_City,13.003847,77.549324,North Bengaluru,,true,true,true,50
MC-R-0099,MCCTNS Camera Jayanagar 99,MCCTNS_RWA,12.93827,77.592022,Bengaluru Urban,,false,false,true,20
BATCS-0018,Traffic Signal Camera 18,BATCS,13.00557,77.565189,North Bengaluru,Malleshwaram,true,false,true,80
MC-P-0510,MCCTNS Camera JP Nagar 510,MCCTNS_Private,12.911726,77.599399,South Bengaluru,,false,false,false,20
MC-P-0085,MCCTNS Camera Jayanagar 85,MCCTNS_Private,12.935077,77.594323,Bengaluru Urban,,false,false,true,20
MC-R-0222,MCCTNS Camera Whitefield 222,MCCTNS_RWA,12.968813,77.7,East Bengaluru,,false,false,true,20
MC-P-0213,MCCTNS Camera Manyata Tech Park 213,MCCTNS_Private,13.05,77.639152,North Bengaluru,,false,false,true,20
MC-P-0218,MCCTNS Camera Commercial Street 218,MCCTNS_Private,12.976008,77.615019,Central Bengaluru,MG Road,false,false,true,20
MC-P-0011,MCCTNS Camera Jayanagar 11,MCCTNS_Private,12.925525,77.569001,South Bengaluru,,false,false,true,20
MC-R-0166,MCCTNS Camera Malleshwaram 166,MCCTNS_RWA,13.005352,77.577566,North Bengaluru,Malleshwaram,false,false,true,20
MC-P-0314,MCCTNS Camera BTM Layout 314,MCCTNS_Private,12.928797,77.608058,South Bengaluru,,false,false,true,20
MC-R-0039,MCCTNS Camera Manyata Tech Park 39,MCCTNS_RWA,13.048265,77.616129,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-C-0023,MCCTNS Camera Malleshwaram 23,MCCTNS_Commercial,13.003611,77.585253,North Bengaluru,,false,false,true,20
MC-P-0411,MCCTNS Camera JP Nagar 411,MCCTNS_Private,12.911705,77.580179,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0152,MCCTNS Camera Electronic City 152,MCCTNS_Private,12.852576,77.686716,Bengaluru Urban,,false,false,true,20
MC-C-0219,MCCTNS Camera Banashankari 219,MCCTNS_Commercial,12.921123,77.548518,South Bengaluru,Banashankari,false,false,true,20
MC-C-0052,MCCTNS Camera Malleshwaram 52,MCCTNS_Commercial,13.003938,77.573995,North Bengaluru,Malleshwaram,false,false,true,20
MC-C-0128,MCCTNS Camera JP Nagar 128,MCCTNS_Commercial,12.897717,77.597544,Bengaluru Urban,,false,false,true,20
MC-P-0141,MCCTNS Camera Rajajinagar 141,MCCTNS_Private,13.003997,77.549019,North Bengaluru,,false,false,true,20
MC-P-0113,MCCTNS Camera Jayanagar 113,MCCTNS_Private,12.92983,77.587192,South Bengaluru,Jayanagar,false,false,false,20
MC-P-0279,MCCTNS Camera Banashankari 279,MCCTNS_Private,12.926552,77.533009,South Bengaluru,,false,false,true,20
MC-P-0194,MCCTNS Camera BTM Layout 194,MCCTNS_Private,12.916184,77.604724,South Bengaluru,BTM Layout,false,false,true,20
SC-0146,Safe City Camera 146,Safe_City,12.937106,77.601524,East Bengaluru,,true,true,true,50
SC-0105,Safe City Camera 105,Safe_City,12.971866,77.593832,Central Bengaluru,,true,true,true,50
SC-0147,Safe City Camera 147,Safe_City,12.972399,77.594408,Central Bengaluru,,true,true,true,50
MC-C-0187,MCCTNS Camera Commercial Street 187,MCCTNS_Commercial,12.972689,77.614064,Central Bengaluru,MG Road,false,false,true,20
MC-P-0398,MCCTNS Camera Rajajinagar 398,MCCTNS_Private,13.011044,77.549172,North Bengaluru,,false,false,true,20
SC-0163,Safe City Camera 163,Safe_City,12.92872,77.600858,South Bengaluru,,true,true,true,50
SC-0029,Safe City Camera 29,Safe_City,12.986108,77.589345,Central Bengaluru,,true,true,true,50
MC-P-0216,MCCTNS Camera Banashankari 216,MCCTNS_Private,12.924987,77.548457,South Bengaluru,Banashankari,false,false,true,20
MC-P-0155,MCCTNS Camera Commercial Street 155,MCCTNS_Private,12.98801,77.619343,Central Bengaluru,,false,false,true,20
SC-0270,Safe City Camera 270 - MG Road,Safe_City,12.974922,77.609332,Central Bengaluru,MG Road,true,true,true,50
MC-P-0289,MCCTNS Camera Electronic City 289,MCCTNS_Private,12.85,77.664041,Bengaluru Urban,,false,false,true,20
BATCS-0142,Traffic Signal Camera 142,BATCS,13.036976,77.565934,North Bengaluru,,true,false,true,80
MC-R-0059,MCCTNS Camera Banashankari 59,MCCTNS_RWA,12.928893,77.547208,South Bengaluru,Banashankari,false,false,true,20
MC-R-0279,MCCTNS Camera Manyata Tech Park 279,MCCTNS_RWA,13.05,77.630901,North Bengaluru,,false,false,true,20
MC-P-0498,MCCTNS Camera Whitefield 498,MCCTNS_Private,12.978629,77.7,Bengaluru Urban,,false,false,true,20
SC-0217,Safe City Camera 217,Safe_City,13.004003,77.549155,North Bengaluru,,true,true,true,50
MC-C-0089,MCCTNS Camera Whitefield 89,MCCTNS_Commercial,12.977932,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0005,MCCTNS Camera Malleshwaram 5,MCCTNS_RWA,13.006012,77.5553,North Bengaluru,,false,false,true,20
SC-0093,Safe City Camera 93,Safe_City,12.982045,77.629884,Central Bengaluru,,true,true,true,50
MC-P-0247,MCCTNS Camera Electronic City 247,MCCTNS_Private,12.85,77.674055,Bengaluru Urban,,false,false,true,20
MC-P-0278,MCCTNS Camera Rajajinagar 278,MCCTNS_Private,12.992651,77.553874,Central Bengaluru,Rajajinagar,false,false,true,20
MC-P-0645,MCCTNS Camera Electronic City 645,MCCTNS_Private,12.85,77.67453,Bengaluru Urban,,false,false,true,20
MC-P-0154,MCCTNS Camera Electronic City 154,MCCTNS_Private,12.85,77.6763,Bengaluru Urban,,false,false,true,20
MC-C-0112,MCCTNS Camera JP Nagar 112,MCCTNS_Commercial,12.907972,77.582718,South Bengaluru,JP Nagar,false,false,true,20
MC-P-0621,MCCTNS Camera Manyata Tech Park 621,MCCTNS_Private,13.05,77.621074,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-C-0193,MCCTNS Camera Manyata Tech Park 193,MCCTNS_Commercial,13.044241,77.612703,North Bengaluru,,false,false,true,20
MC-P-0462,MCCTNS Camera BTM Layout 462,MCCTNS_Private,12.930299,77.618327,East Bengaluru,Koramangala 5th Block,false,false,true,20
MC-P-0450,MCCTNS Camera Rajajinagar 450,MCCTNS_Private,13.010905,77.56488,North Bengaluru,,false,false,true,20
BATCS-0093,Traffic Signal Camera 93,BATCS,12.938486,77.632877,East Bengaluru,,true,false,true,80
BATCS-0149,Traffic Signal Camera 149,BATCS,13.01713,77.560559,North Bengaluru,,true,false,true,80
BATCS-0286,Traffic Signal Camera 286,BATCS,12.999173,77.571344,Central Bengaluru,Malleshwaram,true,false,true,80
MC-R-0091,MCCTNS Camera Jayanagar 91,MCCTNS_RWA,12.92742,77.585786,South Bengaluru,Jayanagar,false,false,true,20
MC-P-0569,MCCTNS Camera Electronic City 569,MCCTNS_Private,12.85,77.683562,Bengaluru Urban,,false,false,true,20
SC-0192,Safe City Camera 192,Safe_City,12.912331,77.638262,South Bengaluru,HSR Layout,true,true,true,50
MC-P-0109,MCCTNS Camera Banashankari 109,MCCTNS_Private,12.911347,77.54905,South Bengaluru,,false,false,true,20
BATCS-0069,Traffic Signal Camera 69,BATCS,12.991125,77.657438,Bengaluru Urban,,true,false,true,80
MC-P-0543,MCCTNS Camera BTM Layout 543,MCCTNS_Private,12.916365,77.613346,South Bengaluru,BTM Layout,false,false,true,20
SC-0090,Safe City Camera 90,Safe_City,12.960468,77.50441,Bengaluru Urban,,true,true,true,50
MC-P-0048,MCCTNS Camera Banashankari 48,MCCTNS_Private,12.918234,77.542313,South Bengaluru,,false,false,true,20
MC-P-0055,MCCTNS Camera Commercial Street 55,MCCTNS_Private,12.994526,77.613309,Central Bengaluru,,false,false,true,20
MC-P-0235,MCCTNS Camera Jayanagar 235,MCCTNS_Private,12.939299,77.593735,Bengaluru Urban,,false,false,true,20
MC-C-0241,MCCTNS Camera Commercial Street 241,MCCTNS_Commercial,12.974261,77.594355,Central Bengaluru,,false,false,true,20
MC-P-0524,MCCTNS Camera Whitefield 524,MCCTNS_Private,12.964526,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
BATCS-0152,Traffic Signal Camera 152,BATCS,12.965587,77.586913,Bengaluru Urban,,true,false,true,80
MC-P-0439,MCCTNS Camera Rajajinagar 439,MCCTNS_Private,13.001043,77.550613,North Bengaluru,Rajajinagar,false,false,true,20
MC-R-0064,MCCTNS Camera Whitefield 64,MCCTNS_RWA,12.975722,77.7,Bengaluru Urban,,false,false,true,20
MC-C-0053,MCCTNS Camera Malleshwaram 53,MCCTNS_Commercial,12.99346,77.568618,Central Bengaluru,,false,false,true,20
MC-P-0295,MCCTNS Camera Whitefield 295,MCCTNS_Private,12.977784,77.7,Bengaluru Urban,,false,false,true,20
MC-R-0254,MCCTNS Camera Banashankari 254,MCCTNS_RWA,12.91707,77.545365,South Bengaluru,,false,false,true,20
MC-P-0587,MCCTNS Camera Malleshwaram 587,MCCTNS_Private,13.012209,77.558672,North Bengaluru,,false,false,true,20
MC-R-0097,MCCTNS Camera Commercial Street 97,MCCTNS_RWA,12.985017,77.615822,Central Bengaluru,Commercial Street,false,false,true,20
MC-P-0443,MCCTNS Camera Rajajinagar 443,MCCTNS_Private,12.996989,77.553893,Central Bengaluru,Rajajinagar,false,false,true,20
MC-P-0056,MCCTNS Camera Manyata Tech Park 56,MCCTNS_Private,13.05,77.622604,North Bengaluru,Manyata Tech Park,false,false,true,20
MC-C-0174,MCCTNS Camera Commercial Street 174,MCCTNS_Commercial,12.993151,77.596432,Central Bengaluru,,false,false,true,20
MC-P-0354,MCCTNS Camera Manyata Tech Park 354,MCCTNS_Private,13.047537,77.622943,North Bengaluru,Manyata Tech Park,false,false,true,20
BATCS-0272,Traffic Signal Camera 272,BATCS,12.965217,77.617712,East Bengaluru,,true,false,true,80
BATCS-0378,Traffic Signal Camera 378,BATCS,13.004084,77.619558,North Bengaluru,,true,false,true,80
SC-0278,Safe City Camera 278 - Whitefield Signal,Safe_City,12.970166,77.7,Bengaluru Urban,,true,true,true,50
MC-R-0194,MCCTNS Camera Jayanagar 194,MCCTNS_RWA,12.925792,77.576932,South Bengaluru,Jayanagar,false,false,false,20
BATCS-0278,Traffic Signal Camera 278,BATCS,12.966714,77.620376,East Bengaluru,,true,false,true,80
MC-P-0249,MCCTNS Camera Commercial Street 249,MCCTNS_Private,12.998591,77.608677,Central Bengaluru,,false,false,true,20
BATCS-0357,Traffic Signal Camera 357,BATCS,12.980272,77.553864,Central Bengaluru,,true,false,true,80
MC-P-0115,MCCTNS Camera Rajajinagar 115,MCCTNS_Private,12.988289,77.563619,Central Bengaluru,,false,false,true,20
MC-R-0220,MCCTNS Camera BTM Layout 220,MCCTNS_RWA,12.920001,77.605851,South Bengaluru,BTM Layout,false,false,true,20
SC-0240,Safe City Camera 240,Safe_City,12.955353,77.545116,Bengaluru Urban,,true,true,true,50
BATCS-0309,Traffic Signal Camera 309,BATCS,13.045196,77.556623,North Bengaluru,,true,false,true,80
MC-P-0112,MCCTNS Camera Jayanagar 112,MCCTNS_Private,12.926298,77.580178,South Bengaluru,Jayanagar,false,false,true,20
MC-R-0233,MCCTNS Camera Manyata Tech Park 233,MCCTNS_RWA,13.042329,77.628806,North Bengaluru,,false,false,true,20
MC-P-0204,MCCTNS Camera Whitefield 204,MCCTNS_Private,12.965828,77.7,East Bengaluru,Marathahalli Bridge,false,false,true,20
SC-0036,Safe City Camera 36,Safe_City,12.96433,77.585878,Bengaluru Urban,,true,true,true,50
SC-0296,Safe City Camera 296 - Whitefield Signal,Safe_City,12.969955,77.7,East Bengaluru,,true,true,true,50
MC-P-0613,MCCTNS Camera Manyata Tech Park 613,MCCTNS_Private,13.05,77.634022,North Bengaluru,,false,false,true,20
MC-P-0137,MCCTNS Camera BTM Layout 137,MCCTNS_Private,12.927033,77.619399,South Bengaluru,,false,false,true,20
BATCS-0343,Traffic Signal Camera 343,BATCS,12.916635,77.60012,South Bengaluru,,true,false,true,80
SC-0144,Safe City Camera 144,Safe_City,12.923482,77.640158,South Bengaluru,,true,true,true,50
SC-0039,Safe City Camera 39,Safe_City,12.924052,77.65136,South Bengaluru,,true,true,true,50
MC-P-0401,MCCTNS Camera Malleshwaram 401,MCCTNS_Private,13.018084,77.571504,North Bengaluru,,false,false,true,20
BATCS-0155,Traffic Signal Camera 155,BATCS,13.006065,77.548762,North Bengaluru,,true,false,true,80
MC-C-0204,MCCTNS Camera Electronic City 204,MCCTNS_Commercial,12.85,77.685345,Bengaluru Urban,,false,false,true,20
MC-P-0144,MCCTNS Camera Jayanagar 144,MCCTNS_Private,12.92309,77.593098,South Bengaluru,,false,false,true,20
MC-P-0635,MCCTNS Camera Malleshwaram 635,MCCTNS_Private,13.016085,77.571521,North Bengaluru,,false,false,true,20
MC-P-0163,MCCTNS Camera Manyata Tech Park 163,MCCTNS_Private,13.046684,77.638445,North Bengaluru,,false,false,true,20
BATCS-0122,Traffic Signal Camera 122,BATCS,12.975247,77.607844,Central Bengaluru,MG Road,true,false,true,80
