CaseMasterID,CrimeNo,CaseNo,CrimeRegisteredDate,PolicePersonID,PoliceStationID,CaseCategoryID,GravityOffenceID,CrimeMajorHeadID,CrimeMinorHeadID,CaseStatusID,CourtID,IncidentFromDate,IncidentToDate,InfoReceivedPSDate,latitude,longitude,BriefFacts
352,104430024202600352,202600352,2024-06-17,1002,24,1,2,1,1,1,1,2024-06-17 21:45:00,2024-06-17 21:45:00,2024-06-17 21:45:00,13.0278,77.5857,"Reported incident of cybercrime at Near Dua Road, Bengaluru Urban."
353,104430024202600353,202600353,2024-12-28,1002,24,1,2,1,1,3,1,2024-12-28 23:01:00,2024-12-28 23:01:00,2024-12-28 23:01:00,12.982,77.5418,"Reported incident of drug offence at Near Garde Circle, Bengaluru Urban."
354,104430024202600354,202600354,2024-10-19,1001,24,1,2,1,1,1,1,2024-10-19 23:16:00,2024-10-19 23:16:00,2024-10-19 23:16:00,13.0298,77.561,"Reported incident of cybercrime at Near Dhaliwal Chowk, Bengaluru Urban."
355,101020024202600355,202600355,2024-06-08,1004,24,1,2,1,3,1,3,2024-06-08 09:27:00,2024-06-08 09:27:00,2024-06-08 09:27:00,15.3221,75.0864,"Reported incident of chain snatching at Near Dara Nagar, Hubballi-Dharwad. Suspect vehicle noticed with plate KA-21-A-4423."
356,104430024202600356,202600356,2024-01-24,1004,24,1,2,1,1,1,1,2024-01-24 23:54:00,2024-01-24 23:54:00,2024-01-24 23:54:00,12.8966,77.5781,"Reported incident of eve teasing at Near Ganguly Road, Bengaluru Urban."
357,104430024202600357,202600357,2024-06-08,1001,24,1,2,1,1,1,1,2024-06-08 15:05:00,2024-06-08 15:05:00,2024-06-08 15:05:00,13.0242,77.5806,"Reported incident of cybercrime at Near Soni Chowk, Bengaluru Urban."
358,101020024202600358,202600358,2024-03-26,1002,24,1,1,2,4,1,3,2024-03-26 11:39:00,2024-03-26 11:39:00,2024-03-26 11:39:00,12.5343,76.9733,"Reported incident of assault at Near Khosla, Mandya."
359,101020024202600359,202600359,2024-10-31,1004,24,1,2,1,1,2,3,2024-10-31 16:44:00,2024-10-31 16:44:00,2024-10-31 16:44:00,12.4973,76.924,"Reported incident of burglary at Near Arya Circle, Mandya."
360,101020024202600360,202600360,2024-12-15,1003,24,1,2,1,3,1,3,2024-12-15 04:18:00,2024-12-15 04:18:00,2024-12-15 04:18:00,13.9596,75.6291,"Reported incident of chain snatching at Near Goda Chowk, Shivamogga. Suspect vehicle noticed with plate KA-30-KB-9118."
361,101020024202600361,202600361,2024-04-18,1002,24,1,1,1,2,1,3,2024-04-18 10:42:00,2024-04-18 10:42:00,2024-04-18 10:42:00,13.2731,74.7498,"Reported incident of robbery at Near Dass, Udupi. Suspect vehicle noticed with plate KA-40-B-5411."
362,104430024202600362,202600362,2024-09-19,1001,24,1,2,1,1,1,1,2024-09-19 00:13:00,2024-09-19 00:13:00,2024-09-19 00:13:00,13.0,77.577,"Reported incident of burglary at Near Ratta Street, Bengaluru Urban."
363,104430024202600363,202600363,2025-02-02,1001,24,1,2,1,1,1,1,2025-02-02 21:33:00,2025-02-02 21:33:00,2025-02-02 21:33:00,12.8725,77.5464,"Reported incident of burglary at Near Seth Zila, Bengaluru Urban."
364,104430024202600364,202600364,2024-11-23,1001,24,1,2,1,1,3,1,2024-11-23 05:50:00,2024-11-23 05:50:00,2024-11-23 05:50:00,13.0299,77.5753,"Reported incident of vehicle theft at Near Issac Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-53-A-3518."
365,104430024202600365,202600365,2024-10-30,1001,24,1,2,1,1,1,1,2024-10-30 06:02:00,2024-10-30 06:02:00,2024-10-30 06:02:00,13.0253,77.5588,"Reported incident of property crime at Near Parikh Road, Bengaluru Urban."
366,104430024202600366,202600366,2024-09-07,1001,24,1,2,1,3,1,1,2024-09-07 00:13:00,2024-09-07 00:13:00,2024-09-07 00:13:00,13.0316,77.556,"Reported incident of chain snatching at Near Zachariah Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-05-A-9459."
367,101020024202600367,202600367,2025-05-20,1003,24,1,2,1,1,2,3,2025-05-20 19:59:00,2025-05-20 19:59:00,2025-05-20 19:59:00,13.1964,78.0415,"Reported incident of vehicle theft at Near Varma Road, Kolar. Suspect vehicle noticed with plate KA-13-P-6093."
368,101020024202600368,202600368,2024-10-10,1002,24,1,2,1,3,1,3,2024-10-10 01:39:00,2024-10-10 01:39:00,2024-10-10 01:39:00,12.8729,74.8626,"Reported incident of chain snatching at Near Dey Road, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-01-P-8983."
369,101020024202600369,202600369,2024-12-29,1002,24,1,2,1,1,1,3,2024-12-29 10:06:00,2024-12-29 10:06:00,2024-12-29 10:06:00,13.2578,74.7815,"Reported incident of cybercrime at Near Sur Path, Udupi."
370,104430024202600370,202600370,2025-01-03,1003,24,1,1,1,2,1,1,2025-01-03 06:17:00,2025-01-03 06:17:00,2025-01-03 06:17:00,12.9198,77.5472,"Reported incident of robbery at Near Magar Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-33-P-3202."
371,104430024202600371,202600371,2024-03-06,1002,24,1,2,1,1,2,1,2024-03-06 23:36:00,2024-03-06 23:36:00,2024-03-06 23:36:00,13.0301,77.5634,"Reported incident of murder at Near Kala Street, Bengaluru Urban."
372,101020024202600372,202600372,2024-04-01,1001,24,1,2,1,1,1,3,2024-04-01 15:34:00,2024-04-01 15:34:00,2024-04-01 15:34:00,16.1613,77.3385,"Reported incident of eve teasing at Near Bose, Raichur."
373,101020024202600373,202600373,2024-01-06,1002,24,1,2,1,1,1,3,2024-01-06 02:46:00,2024-01-06 02:46:00,2024-01-06 02:46:00,13.3701,74.6719,"Reported incident of vehicle theft at Near Randhawa Road, Udupi. Suspect vehicle noticed with plate KA-40-N-4693."
374,101020024202600374,202600374,2024-10-11,1004,24,1,2,1,1,2,3,2024-10-11 16:18:00,2024-10-11 16:18:00,2024-10-11 16:18:00,16.2265,77.2881,"Reported incident of property crime at Near Karan Nagar, Raichur."
375,101020024202600375,202600375,2025-05-20,1002,24,1,2,1,1,1,3,2025-05-20 18:22:00,2025-05-20 18:22:00,2025-05-20 18:22:00,14.4894,75.9288,"Reported incident of fraud at Near Mane Path, Davangere."
376,101020024202600376,202600376,2024-09-18,1004,24,1,2,1,1,2,3,2024-09-18 10:30:00,2024-09-18 10:30:00,2024-09-18 10:30:00,15.4005,76.0805,"Reported incident of vehicle theft at Near Kuruvilla Zila, Koppal. Suspect vehicle noticed with plate KA-13-N-6205."
377,101020024202600377,202600377,2025-05-17,1004,24,1,2,1,3,1,3,2025-05-17 07:23:00,2025-05-17 07:23:00,2025-05-17 07:23:00,13.9941,75.6171,"Reported incident of chain snatching at Near Kata Road, Shivamogga. Suspect vehicle noticed with plate KA-03-A-6951."
378,101020024202600378,202600378,2024-01-07,1004,24,1,2,1,1,3,3,2024-01-07 11:25:00,2024-01-07 11:25:00,2024-01-07 11:25:00,13.3266,77.135,"Reported incident of domestic violence at Near Guha Road, Tumakuru."
379,101020024202600379,202600379,2024-10-27,1003,24,1,2,1,1,1,3,2024-10-27 23:23:00,2024-10-27 23:23:00,2024-10-27 23:23:00,17.9975,77.4335,"Reported incident of burglary at Near Behl Zila, Bidar."
380,104430024202600380,202600380,2024-10-25,1001,24,1,2,1,1,1,1,2024-10-25 16:18:00,2024-10-25 16:18:00,2024-10-25 16:18:00,12.9797,77.59,"Reported incident of vehicle theft at Near Wali Ganj, Bengaluru Urban. Suspect vehicle noticed with plate KA-04-KA-3132."
381,101020024202600381,202600381,2024-08-30,1003,24,1,2,1,3,2,3,2024-08-30 14:57:00,2024-08-30 14:57:00,2024-08-30 14:57:00,12.8671,74.8752,"Reported incident of chain snatching at Near Malhotra Nagar, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-47-N-9083."
382,101020024202600382,202600382,2024-07-13,1004,24,1,1,1,2,1,3,2024-07-13 08:17:00,2024-07-13 08:17:00,2024-07-13 08:17:00,13.1813,78.0873,"Reported incident of robbery at Near Handa Ganj, Kolar. Suspect vehicle noticed with plate KA-31-KB-8446."
383,101020024202600383,202600383,2025-02-28,1002,24,1,2,1,1,1,3,2025-02-28 21:44:00,2025-02-28 21:44:00,2025-02-28 21:44:00,13.3487,77.141,"Reported incident of hit and run at Near Khalsa Ganj, Tumakuru."
384,104430024202600384,202600384,2025-06-01,1002,24,1,1,2,4,1,1,2025-06-01 07:54:00,2025-06-01 07:54:00,2025-06-01 07:54:00,12.9007,77.5895,"Reported incident of assault at Near Padmanabhan Zila, Bengaluru Urban."
385,101020024202600385,202600385,2024-10-05,1003,24,1,1,2,4,1,3,2024-10-05 01:28:00,2024-10-05 01:28:00,2024-10-05 01:28:00,15.184,76.8712,"Reported incident of assault at Near Vig Circle, Ballari."
386,101020024202600386,202600386,2024-05-13,1002,24,1,2,1,1,1,3,2024-05-13 03:06:00,2024-05-13 03:06:00,2024-05-13 03:06:00,13.2313,78.0792,"Reported incident of fraud at Near Arora, Kolar."
387,101020024202600387,202600387,2024-11-28,1003,24,1,2,1,1,1,3,2024-11-28 21:57:00,2024-11-28 21:57:00,2024-11-28 21:57:00,13.9347,75.6484,"Reported incident of vehicle theft at Near Sani Circle, Shivamogga. Suspect vehicle noticed with plate KA-51-M-1002."
388,101020024202600388,202600388,2024-06-16,1003,24,1,2,1,1,1,3,2024-06-16 23:39:00,2024-06-16 23:39:00,2024-06-16 23:39:00,16.7947,75.6945,"Reported incident of eve teasing at Near Krishna Marg, Vijayapura."
389,104430024202600389,202600389,2024-10-30,1003,24,1,1,1,2,1,1,2024-10-30 03:13:00,2024-10-30 03:13:00,2024-10-30 03:13:00,12.9671,77.5686,"Reported incident of robbery at Near Merchant Ganj, Bengaluru Urban. Suspect vehicle noticed with plate KA-23-M-4590."
390,104430024202600390,202600390,2024-06-12,1001,24,1,2,1,1,1,1,2024-06-12 18:38:00,2024-06-12 18:38:00,2024-06-12 18:38:00,13.1573,77.5676,"Reported incident of burglary at Near Pradhan Nagar, Bengaluru Rural."
391,104430024202600391,202600391,2024-09-14,1002,24,1,2,1,1,1,1,2024-09-14 05:55:00,2024-09-14 05:55:00,2024-09-14 05:55:00,13.0328,77.5574,"Reported incident of drug offence at Near Talwar Marg, Bengaluru Urban."
392,101020024202600392,202600392,2024-01-15,1002,24,1,2,1,1,1,3,2024-01-15 09:51:00,2024-01-15 09:51:00,2024-01-15 09:51:00,16.7452,75.7861,"Reported incident of fraud at Near Suri Road, Vijayapura."
393,101020024202600393,202600393,2024-03-19,1004,24,1,2,1,1,3,3,2024-03-19 01:51:00,2024-03-19 01:51:00,2024-03-19 01:51:00,12.9878,74.892,"Reported incident of drug offence at Near Reddy, Mangaluru (Dakshina Kannada)."
394,101020024202600394,202600394,2024-05-11,1002,24,1,2,1,1,3,3,2024-05-11 02:57:00,2024-05-11 02:57:00,2024-05-11 02:57:00,13.9881,75.6317,"Reported incident of property crime at Near Sidhu Chowk, Shivamogga."
395,101020024202600395,202600395,2024-04-25,1001,24,1,2,1,1,1,3,2024-04-25 13:38:00,2024-04-25 13:38:00,2024-04-25 13:38:00,12.5007,76.9767,"Reported incident of burglary at Near Pandya Zila, Mandya."
396,104430024202600396,202600396,2025-02-17,1003,24,1,2,1,1,1,1,2025-02-17 09:46:00,2025-02-17 09:46:00,2025-02-17 09:46:00,13.0372,77.5627,"Reported incident of drug offence at Near Dhar Path, Bengaluru Urban."
397,101020024202600397,202600397,2024-08-07,1002,24,1,1,2,4,2,3,2024-08-07 11:40:00,2024-08-07 11:40:00,2024-08-07 11:40:00,12.4926,76.8874,"Reported incident of assault at Near Madan Path, Mandya."
398,104430024202600398,202600398,2024-06-24,1003,24,1,1,1,2,2,1,2024-06-24 08:03:00,2024-06-24 08:03:00,2024-06-24 08:03:00,13.1935,77.6118,"Reported incident of robbery at Near Nadig Zila, Bengaluru Rural. Suspect vehicle noticed with plate KA-30-KB-1160."
399,101020024202600399,202600399,2025-02-13,1002,24,1,2,1,1,1,3,2025-02-13 12:59:00,2025-02-13 12:59:00,2025-02-13 12:59:00,15.2813,75.1181,"Reported incident of murder at Near Dave Marg, Hubballi-Dharwad."
400,101020024202600400,202600400,2024-03-24,1003,24,1,1,2,4,2,3,2024-03-24 12:08:00,2024-03-24 12:08:00,2024-03-24 12:08:00,15.824,74.5047,"Reported incident of assault at Near Som, Belagavi."
401,101020024202600401,202600401,2024-12-22,1003,24,1,2,1,1,1,3,2024-12-22 06:23:00,2024-12-22 06:23:00,2024-12-22 06:23:00,13.9583,75.6216,"Reported incident of property crime at Near Bhatt Road, Shivamogga."
402,101020024202600402,202600402,2025-03-24,1003,24,1,2,1,1,1,3,2025-03-24 01:05:00,2025-03-24 01:05:00,2025-03-24 01:05:00,15.3159,75.1252,"Reported incident of burglary at Near Chada Ganj, Hubballi-Dharwad."
403,104430024202600403,202600403,2025-04-18,1002,24,1,2,1,1,1,1,2025-04-18 11:46:00,2025-04-18 11:46:00,2025-04-18 11:46:00,12.969,77.6321,"Reported incident of burglary at Near Ganesh Ganj, Bengaluru Urban."
404,101020024202600404,202600404,2024-06-11,1004,24,1,1,2,4,1,3,2024-06-11 02:44:00,2024-06-11 02:44:00,2024-06-11 02:44:00,15.3558,75.0779,"Reported incident of assault at Near Prashad Chowk, Hubballi-Dharwad."
405,101020024202600405,202600405,2024-04-28,1004,24,1,1,2,4,1,3,2024-04-28 03:56:00,2024-04-28 03:56:00,2024-04-28 03:56:00,15.8391,74.5066,"Reported incident of assault at Near Naidu Marg, Belagavi."
406,101020024202600406,202600406,2024-11-15,1001,24,1,2,1,1,1,3,2024-11-15 00:01:00,2024-11-15 00:01:00,2024-11-15 00:01:00,15.3195,75.1114,"Reported incident of vehicle theft at Near Bora Circle, Hubballi-Dharwad. Suspect vehicle noticed with plate KA-43-KA-1375."
407,101020024202600407,202600407,2024-12-31,1002,24,1,2,1,1,1,3,2024-12-31 16:51:00,2024-12-31 16:51:00,2024-12-31 16:51:00,15.3399,76.1933,"Reported incident of vehicle theft at Near Krishnamurthy Path, Koppal. Suspect vehicle noticed with plate KA-43-KA-1178."
408,104430024202600408,202600408,2024-01-12,1001,24,1,2,1,1,1,1,2024-01-12 13:01:00,2024-01-12 13:01:00,2024-01-12 13:01:00,13.0199,77.5639,"Reported incident of cybercrime at Near Srinivasan Zila, Bengaluru Urban."
409,104430024202600409,202600409,2024-04-18,1002,24,1,1,1,2,1,1,2024-04-18 11:41:00,2024-04-18 11:41:00,2024-04-18 11:41:00,13.0068,77.5505,"Reported incident of robbery at Near Nagar Circle, Bengaluru Urban. Suspect vehicle noticed with plate KA-52-KB-3922."
410,104430024202600410,202600410,2024-12-18,1002,24,1,2,1,1,2,1,2024-12-18 09:34:00,2024-12-18 09:34:00,2024-12-18 09:34:00,13.0132,77.5607,"Reported incident of vehicle theft at Near Sarin Marg, Bengaluru Urban. Suspect vehicle noticed with plate KA-12-A-9367."
411,101020024202600411,202600411,2024-04-20,1001,24,1,2,1,1,1,3,2024-04-20 18:16:00,2024-04-20 18:16:00,2024-04-20 18:16:00,12.5064,76.9114,"Reported incident of burglary at Near Ramaswamy Chowk, Mandya."
412,101020024202600412,202600412,2024-12-07,1003,24,1,2,1,1,2,3,2024-12-07 18:04:00,2024-12-07 18:04:00,2024-12-07 18:04:00,13.9837,75.5451,"Reported incident of vehicle theft at Near Dalal Ganj, Shivamogga. Suspect vehicle noticed with plate KA-25-KA-1406."
413,101020024202600413,202600413,2025-05-12,1004,24,1,1,2,4,1,3,2025-05-12 04:16:00,2025-05-12 04:16:00,2025-05-12 04:16:00,17.4074,76.857,"Reported incident of assault at Near Hayre Chowk, Kalaburagi."
414,101020024202600414,202600414,2024-12-22,1003,24,1,2,1,1,1,3,2024-12-22 04:45:00,2024-12-22 04:45:00,2024-12-22 04:45:00,17.8215,77.5707,"Reported incident of fraud at Near Sant Ganj, Bidar."
415,104430024202600415,202600415,2024-10-28,1004,24,1,2,1,1,1,1,2024-10-28 01:29:00,2024-10-28 01:29:00,2024-10-28 01:29:00,13.0174,77.5906,"Reported incident of vehicle theft at Near Pandit Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-53-M-9711."
416,101020024202600416,202600416,2024-08-08,1004,24,1,2,1,1,1,3,2024-08-08 11:18:00,2024-08-08 11:18:00,2024-08-08 11:18:00,13.2816,74.7923,"Reported incident of cybercrime at Near Dyal Nagar, Udupi."
417,101020024202600417,202600417,2024-11-19,1001,24,1,2,1,3,1,3,2024-11-19 05:35:00,2024-11-19 05:35:00,2024-11-19 05:35:00,12.8686,74.8615,"Reported incident of chain snatching at Near Bhatnagar, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-03-M-4633."
418,101020024202600418,202600418,2025-03-23,1002,24,1,1,2,4,1,3,2025-03-23 12:13:00,2025-03-23 12:13:00,2025-03-23 12:13:00,17.3723,76.7704,"Reported incident of assault at Near Ghose Road, Kalaburagi."
419,101020024202600419,202600419,2024-12-24,1003,24,1,2,1,3,1,3,2024-12-24 08:14:00,2024-12-24 08:14:00,2024-12-24 08:14:00,13.304,77.0881,"Reported incident of chain snatching at Near Dyal Zila, Tumakuru. Suspect vehicle noticed with plate KA-18-A-1736."
420,104430024202600420,202600420,2025-03-22,1004,24,1,2,1,1,1,1,2025-03-22 01:22:00,2025-03-22 01:22:00,2025-03-22 01:22:00,13.0164,77.5159,"Reported incident of domestic violence at Near Lala Zila, Bengaluru Urban."
421,101020024202600421,202600421,2024-11-05,1002,24,1,2,1,1,1,3,2024-11-05 07:47:00,2024-11-05 07:47:00,2024-11-05 07:47:00,17.9457,77.4911,"Reported incident of vehicle theft at Near Vohra Chowk, Bidar. Suspect vehicle noticed with plate KA-11-P-5483."
422,104430024202600422,202600422,2024-04-03,1004,24,1,2,1,1,1,1,2024-04-03 12:05:00,2024-04-03 12:05:00,2024-04-03 12:05:00,12.9046,77.5401,"Reported incident of vehicle theft at Near Bhatnagar Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-34-B-6947."
423,101020024202600423,202600423,2024-12-06,1001,24,1,1,2,4,1,3,2024-12-06 03:50:00,2024-12-06 03:50:00,2024-12-06 03:50:00,12.3036,76.6281,"Reported incident of assault at Near Madan Street, Mysuru."
424,101020024202600424,202600424,2025-02-22,1002,24,1,2,1,3,2,3,2025-02-22 17:16:00,2025-02-22 17:16:00,2025-02-22 17:16:00,13.0908,76.1788,"Reported incident of chain snatching at Near Tripathi Zila, Hassan. Suspect vehicle noticed with plate KA-06-N-2878."
425,104430024202600425,202600425,2024-02-19,1004,24,1,2,1,1,1,1,2024-02-19 18:14:00,2024-02-19 18:14:00,2024-02-19 18:14:00,12.973,77.6364,"Reported incident of fraud at Near Seshadri Nagar, Bengaluru Urban."
426,104430024202600426,202600426,2024-10-21,1001,24,1,2,1,1,1,1,2024-10-21 22:25:00,2024-10-21 22:25:00,2024-10-21 22:25:00,12.989,77.5915,"Reported incident of kidnapping at Near Ramesh Path, Bengaluru Urban."
427,101020024202600427,202600427,2024-04-27,1001,24,1,2,1,3,1,3,2024-04-27 07:59:00,2024-04-27 07:59:00,2024-04-27 07:59:00,13.0787,78.1842,"Reported incident of chain snatching at Near Luthra Street, Kolar. Suspect vehicle noticed with plate KA-34-KA-7874."
428,101020024202600428,202600428,2024-06-27,1002,24,1,2,1,1,2,3,2024-06-27 14:30:00,2024-06-27 14:30:00,2024-06-27 14:30:00,12.9884,74.8362,"Reported incident of eve teasing at Near Gole Street, Mangaluru (Dakshina Kannada)."
429,101020024202600429,202600429,2024-02-22,1004,24,1,2,1,3,1,3,2024-02-22 15:45:00,2024-02-22 15:45:00,2024-02-22 15:45:00,13.3106,74.7547,"Reported incident of chain snatching at Near Chaudry Marg, Udupi. Suspect vehicle noticed with plate KA-48-A-7232."
430,101020024202600430,202600430,2024-11-19,1004,24,1,2,1,1,1,3,2024-11-19 23:32:00,2024-11-19 23:32:00,2024-11-19 23:32:00,13.4015,74.6508,"Reported incident of fraud at Near Srinivasan Road, Udupi."
431,101020024202600431,202600431,2024-04-04,1003,24,1,2,1,1,1,3,2024-04-04 06:43:00,2024-04-04 06:43:00,2024-04-04 06:43:00,14.5339,75.8961,"Reported incident of vehicle theft at Near Natarajan Street, Davangere. Suspect vehicle noticed with plate KA-26-KA-6940."
432,101020024202600432,202600432,2025-04-17,1004,24,1,2,1,3,1,3,2025-04-17 18:23:00,2025-04-17 18:23:00,2025-04-17 18:23:00,12.9596,74.875,"Reported incident of chain snatching at Near Keer Nagar, Mangaluru (Dakshina Kannada). Suspect vehicle noticed with plate KA-36-KA-6169."
433,101020024202600433,202600433,2024-05-15,1002,24,1,2,1,1,1,3,2024-05-15 08:45:00,2024-05-15 08:45:00,2024-05-15 08:45:00,15.1763,76.8494,"Reported incident of murder at Near More Marg, Ballari."
434,101020024202600434,202600434,2024-01-09,1001,24,1,1,2,4,1,3,2024-01-09 12:44:00,2024-01-09 12:44:00,2024-01-09 12:44:00,16.2624,77.3342,"Reported incident of assault at Near Kala Ganj, Raichur."
435,101020024202600435,202600435,2025-01-10,1001,24,1,2,1,1,1,3,2025-01-10 08:56:00,2025-01-10 08:56:00,2025-01-10 08:56:00,13.3106,74.7142,"Reported incident of burglary at Near Madan Circle, Udupi."
436,104430024202600436,202600436,2024-08-10,1001,24,1,2,1,1,3,1,2024-08-10 13:05:00,2024-08-10 13:05:00,2024-08-10 13:05:00,12.9669,77.6191,"Reported incident of vehicle theft at Near Kanda Chowk, Bengaluru Urban. Suspect vehicle noticed with plate KA-38-N-6603."
437,101020024202600437,202600437,2024-03-04,1002,24,1,2,1,1,1,3,2024-03-04 14:52:00,2024-03-04 14:52:00,2024-03-04 14:52:00,13.2613,74.8017,"Reported incident of fraud at Near Khalsa Ganj, Udupi."
438,104430024202600438,202600438,2024-12-19,1002,24,1,2,1,3,1,1,2024-12-19 06:55:00,2024-12-19 06:55:00,2024-12-19 06:55:00,13.019,77.5869,"Reported incident of chain snatching at Near Patel Street, Bengaluru Urban. Suspect vehicle noticed with plate KA-38-N-5098."
439,104430024202600439,202600439,2024-10-01,1002,24,1,2,1,1,1,1,2024-10-01 09:39:00,2024-10-01 09:39:00,2024-10-01 09:39:00,13.1997,77.5014,"Reported incident of burglary at Near Ray Chowk, Bengaluru Rural."
